company_id,company_name,type,rule_id,text,confidence_pct
NAUKRI,Info Edge (India) Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
NAUKRI,Info Edge (India) Ltd,Pro,PRO_04,Revenue growing above 15% CAGR over 5 years reflects strong business momentum.,90
NAUKRI,Info Edge (India) Ltd,Pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline.,85
NAUKRI,Info Edge (India) Ltd,Pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing.,90
NAUKRI,Info Edge (India) Ltd,Pro,PRO_08,Consistent dividend yield above 2% backed by positive free cash flow.,85
NAUKRI,Info Edge (India) Ltd,Con,CON_08,Rising debt over the past 3 years suggests increasing financial leverage risk.,85
NAUKRI,Info Edge (India) Ltd,Con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital.,85
NESTLEIND,Nestle India Ltd,Pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency.,95
NESTLEIND,Nestle India Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
NESTLEIND,Nestle India Ltd,Pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing.,90
NESTLEIND,Nestle India Ltd,Pro,PRO_08,Consistent dividend yield above 2% backed by positive free cash flow.,85
NESTLEIND,Nestle India Ltd,Pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding.,90
NESTLEIND,Nestle India Ltd,Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
NESTLEIND,Nestle India Ltd,Con,CON_08,Rising debt over the past 3 years suggests increasing financial leverage risk.,85
NHPC,"NHPC Ltd
",Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
NHPC,"NHPC Ltd
",Pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline.,85
NHPC,"NHPC Ltd
",Pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing.,90
NHPC,"NHPC Ltd
",Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
NHPC,"NHPC Ltd
",Con,CON_08,Rising debt over the past 3 years suggests increasing financial leverage risk.,85
NHPC,"NHPC Ltd
",Con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital.,85
NHPC,"NHPC Ltd
",Con,CON_11,Net debt exceeding three times operating profit indicates elevated financial leverage.,90
NHPC,"NHPC Ltd
",Con,CON_12,Revenue growing below 5% over five years suggests limited business momentum.,80
NTPC,NTPC Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
NTPC,NTPC Ltd,Pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline.,85
NTPC,NTPC Ltd,Con,CON_08,Rising debt over the past 3 years suggests increasing financial leverage risk.,85
NTPC,NTPC Ltd,Con,CON_11,Net debt exceeding three times operating profit indicates elevated financial leverage.,90
ONGC,Oil & Natural Gas Corpn Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
ONGC,Oil & Natural Gas Corpn Ltd,Pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing.,90
ONGC,Oil & Natural Gas Corpn Ltd,Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
ONGC,Oil & Natural Gas Corpn Ltd,Con,CON_08,Rising debt over the past 3 years suggests increasing financial leverage risk.,85
PFC,Power Finance Corporation Ltd,Pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency.,95
PFC,Power Finance Corporation Ltd,Pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline.,85
PFC,Power Finance Corporation Ltd,Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
PFC,Power Finance Corporation Ltd,Con,CON_01,Debt-to-equity ratio of 8.52 is elevated for a non-financial company and warrants monitoring.,95
PFC,Power Finance Corporation Ltd,Con,CON_06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations.,95
PFC,Power Finance Corporation Ltd,Con,CON_08,Rising debt over the past 3 years suggests increasing financial leverage risk.,85
PFC,Power Finance Corporation Ltd,Con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital.,85
PFC,Power Finance Corporation Ltd,Con,CON_11,Net debt exceeding three times operating profit indicates elevated financial leverage.,90
PIDILITIND,Pidilite Industries Ltd,Pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency.,95
PIDILITIND,Pidilite Industries Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
PIDILITIND,Pidilite Industries Ltd,Pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing.,90
PIDILITIND,Pidilite Industries Ltd,Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
PIDILITIND,Pidilite Industries Ltd,Pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth.,85
PIDILITIND,Pidilite Industries Ltd,Con,DEFAULT_CON,"No significant financial weakness identified, however future performance should continue to be monitored.",60
PNB,Punjab National Bank,Pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency.,95
PNB,Punjab National Bank,Pro,PRO_04,Revenue growing above 15% CAGR over 5 years reflects strong business momentum.,90
PNB,Punjab National Bank,Con,CON_01,Debt-to-equity ratio of 3.68 is elevated for a non-financial company and warrants monitoring.,95
POWERGRID,Power Grid Corporation of India Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
POWERGRID,Power Grid Corporation of India Ltd,Pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline.,85
POWERGRID,Power Grid Corporation of India Ltd,Pro,PRO_08,Consistent dividend yield above 2% backed by positive free cash flow.,85
POWERGRID,Power Grid Corporation of India Ltd,Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
POWERGRID,Power Grid Corporation of India Ltd,Con,CON_11,Net debt exceeding three times operating profit indicates elevated financial leverage.,90
RECLTD,REC Ltd,Pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency.,95
RECLTD,REC Ltd,Pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline.,85
RECLTD,REC Ltd,Pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding.,90
RECLTD,REC Ltd,Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
RECLTD,REC Ltd,Con,CON_01,Debt-to-equity ratio of 6.42 is elevated for a non-financial company and warrants monitoring.,95
RECLTD,REC Ltd,Con,CON_02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality.,90
RECLTD,REC Ltd,Con,CON_08,Rising debt over the past 3 years suggests increasing financial leverage risk.,85
RECLTD,REC Ltd,Con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital.,85
RECLTD,REC Ltd,Con,CON_11,Net debt exceeding three times operating profit indicates elevated financial leverage.,90
RELIANCE,"Reliance Industries Ltd
",Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
RELIANCE,"Reliance Industries Ltd
",Pro,PRO_08,Consistent dividend yield above 2% backed by positive free cash flow.,85
RELIANCE,"Reliance Industries Ltd
",Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
RELIANCE,"Reliance Industries Ltd
",Con,DEFAULT_CON,"No significant financial weakness identified, however future performance should continue to be monitored.",60
SBILIFE,SBI Life Insurance Company Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
SBILIFE,SBI Life Insurance Company Ltd,Pro,PRO_03,Debt-free balance sheet provides financial flexibility and eliminates interest burden.,100
SBILIFE,SBI Life Insurance Company Ltd,Pro,PRO_04,Revenue growing above 15% CAGR over 5 years reflects strong business momentum.,90
SBILIFE,SBI Life Insurance Company Ltd,Pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing.,90
SBILIFE,SBI Life Insurance Company Ltd,Con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital.,85
SHREECEM,Shree Cement Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
SHREECEM,Shree Cement Ltd,Pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing.,90
SHREECEM,Shree Cement Ltd,Pro,PRO_08,Consistent dividend yield above 2% backed by positive free cash flow.,85
SHREECEM,Shree Cement Ltd,Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
SHREECEM,Shree Cement Ltd,Con,DEFAULT_CON,"No significant financial weakness identified, however future performance should continue to be monitored.",60
SHRIRAMFIN,"Shriram Finance Ltd
",Pro,PRO_04,Revenue growing above 15% CAGR over 5 years reflects strong business momentum.,90
SHRIRAMFIN,"Shriram Finance Ltd
",Pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline.,85
SHRIRAMFIN,"Shriram Finance Ltd
",Pro,PRO_06,Net profit compounding above 20% over 5 years creates significant shareholder value.,90
SHRIRAMFIN,"Shriram Finance Ltd
",Pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality.,80
SHRIRAMFIN,"Shriram Finance Ltd
",Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
SHRIRAMFIN,"Shriram Finance Ltd
",Con,CON_01,Debt-to-equity ratio of 3.99 is elevated for a non-financial company and warrants monitoring.,95
SHRIRAMFIN,"Shriram Finance Ltd
",Con,CON_02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality.,90
SHRIRAMFIN,"Shriram Finance Ltd
",Con,CON_06,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations.,95
SHRIRAMFIN,"Shriram Finance Ltd
",Con,CON_08,Rising debt over the past 3 years suggests increasing financial leverage risk.,85
SHRIRAMFIN,"Shriram Finance Ltd
",Con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital.,85
SHRIRAMFIN,"Shriram Finance Ltd
",Con,CON_11,Net debt exceeding three times operating profit indicates elevated financial leverage.,90
SIEMENS,Siemens Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
SIEMENS,Siemens Ltd,Pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing.,90
SIEMENS,Siemens Ltd,Pro,PRO_08,Consistent dividend yield above 2% backed by positive free cash flow.,85
SIEMENS,Siemens Ltd,Pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding.,90
SIEMENS,Siemens Ltd,Pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality.,80
SIEMENS,Siemens Ltd,Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
SIEMENS,Siemens Ltd,Con,DEFAULT_CON,"No significant financial weakness identified, however future performance should continue to be monitored.",60
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline.,85
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Pro,PRO_06,Net profit compounding above 20% over 5 years creates significant shareholder value.,90
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing.,90
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Pro,PRO_08,Consistent dividend yield above 2% backed by positive free cash flow.,85
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding.,90
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth.,85
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Con,DEFAULT_CON,"No significant financial weakness identified, however future performance should continue to be monitored.",60
TATACONSUM,Tata Consumer Products Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
TATACONSUM,Tata Consumer Products Ltd,Pro,PRO_04,Revenue growing above 15% CAGR over 5 years reflects strong business momentum.,90
TATACONSUM,Tata Consumer Products Ltd,Pro,PRO_06,Net profit compounding above 20% over 5 years creates significant shareholder value.,90
TATACONSUM,Tata Consumer Products Ltd,Pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing.,90
TATACONSUM,Tata Consumer Products Ltd,Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
TATACONSUM,Tata Consumer Products Ltd,Con,DEFAULT_CON,"No significant financial weakness identified, however future performance should continue to be monitored.",60
TATAMOTORS,Tata Motors Ltd,Pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency.,95
TATAMOTORS,Tata Motors Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
TATAMOTORS,Tata Motors Ltd,Pro,PRO_08,Consistent dividend yield above 2% backed by positive free cash flow.,85
TATAMOTORS,Tata Motors Ltd,Pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality.,80
TATAMOTORS,Tata Motors Ltd,Pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth.,85
TATAMOTORS,Tata Motors Ltd,Con,DEFAULT_CON,"No significant financial weakness identified, however future performance should continue to be monitored.",60
TATAPOWER,"Tata Power Company Ltd
",Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
TATAPOWER,"Tata Power Company Ltd
",Pro,PRO_04,Revenue growing above 15% CAGR over 5 years reflects strong business momentum.,90
TATAPOWER,"Tata Power Company Ltd
",Con,CON_08,Rising debt over the past 3 years suggests increasing financial leverage risk.,85
TATAPOWER,"Tata Power Company Ltd
",Con,CON_11,Net debt exceeding three times operating profit indicates elevated financial leverage.,90
TATASTEEL,"Tata Steel Ltd
",Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
TATASTEEL,"Tata Steel Ltd
",Con,CON_03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure.,85
TATASTEEL,"Tata Steel Ltd
",Con,CON_05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss.,85
TATASTEEL,"Tata Steel Ltd
",Con,CON_08,Rising debt over the past 3 years suggests increasing financial leverage risk.,85
TATASTEEL,"Tata Steel Ltd
",Con,CON_11,Net debt exceeding three times operating profit indicates elevated financial leverage.,90
TCS,Tata Consultancy Services Ltd,Pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency.,95
TCS,Tata Consultancy Services Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
TCS,Tata Consultancy Services Ltd,Pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline.,85
TCS,Tata Consultancy Services Ltd,Pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing.,90
TCS,Tata Consultancy Services Ltd,Pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality.,80
TCS,Tata Consultancy Services Ltd,Con,CON_08,Rising debt over the past 3 years suggests increasing financial leverage risk.,85
TECHM,Tech Mahindra Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
TECHM,Tech Mahindra Ltd,Pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing.,90
TECHM,Tech Mahindra Ltd,Con,CON_03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure.,85
TECHM,Tech Mahindra Ltd,Con,CON_07,"Dividend payout ratio above 100% means the company is paying dividends from reserves, which is unsustainable.",95
TITAN,"Titan Company Ltd
",Pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency.,95
TITAN,"Titan Company Ltd
",Pro,PRO_04,Revenue growing above 15% CAGR over 5 years reflects strong business momentum.,90
TITAN,"Titan Company Ltd
",Pro,PRO_06,Net profit compounding above 20% over 5 years creates significant shareholder value.,90
TITAN,"Titan Company Ltd
",Pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding.,90
TITAN,"Titan Company Ltd
",Pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality.,80
TITAN,"Titan Company Ltd
",Con,CON_08,Rising debt over the past 3 years suggests increasing financial leverage risk.,85
TORNTPHARM,Torrent Pharmaceuticals Ltd,Pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency.,95
TORNTPHARM,Torrent Pharmaceuticals Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
TORNTPHARM,Torrent Pharmaceuticals Ltd,Pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline.,85
TORNTPHARM,Torrent Pharmaceuticals Ltd,Pro,PRO_06,Net profit compounding above 20% over 5 years creates significant shareholder value.,90
TORNTPHARM,Torrent Pharmaceuticals Ltd,Pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding.,90
TORNTPHARM,Torrent Pharmaceuticals Ltd,Pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality.,80
TORNTPHARM,Torrent Pharmaceuticals Ltd,Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
TORNTPHARM,Torrent Pharmaceuticals Ltd,Con,DEFAULT_CON,"No significant financial weakness identified, however future performance should continue to be monitored.",60
TRENT,Trent Ltd,Pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency.,95
TRENT,Trent Ltd,Pro,PRO_02,Strong free cash flow generation over 5 years signals healthy business fundamentals.,90
TRENT,Trent Ltd,Pro,PRO_04,Revenue growing above 15% CAGR over 5 years reflects strong business momentum.,90
TRENT,Trent Ltd,Pro,PRO_06,Net profit compounding above 20% over 5 years creates significant shareholder value.,90
TRENT,Trent Ltd,Pro,PRO_08,Consistent dividend yield above 2% backed by positive free cash flow.,85
TRENT,Trent Ltd,Pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding.,90
TRENT,Trent Ltd,Pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality.,80
TRENT,Trent Ltd,Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
TRENT,Trent Ltd,Con,DEFAULT_CON,"No significant financial weakness identified, however future performance should continue to be monitored.",60
TVSMOTOR,TVS Motor Company Ltd,Pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency.,95
TVSMOTOR,TVS Motor Company Ltd,Pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding.,90
TVSMOTOR,TVS Motor Company Ltd,Pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality.,80
TVSMOTOR,TVS Motor Company Ltd,Pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits.,80
TVSMOTOR,TVS Motor Company Ltd,Con,CON_01,Debt-to-equity ratio of 3.83 is elevated for a non-financial company and warrants monitoring.,95
TVSMOTOR,TVS Motor Company Ltd,Con,CON_02,Free cash flow negative for 3 consecutive years raises concern about cash generation quality.,90
TVSMOTOR,TVS Motor Company Ltd,Con,CON_11,Net debt exceeding three times operating profit indicates elevated financial leverage.,90
